Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
SBSTC-DURGAPUR - HABRA - VIA - DUNLOP - 14:05 (DGP DEPOT - 243,Non AC Seater (2+3),14:05,17:35,03h 30m,INR 155,49 Seats available,"3.4
70",https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,Durgapur (West Bengal) to Barasat (West Bengal)
WBTC (CTC) Habra - Barasat - Durgapur - Asansol - 100|14:25,Non AC Seater (2+3),14:25,17:25,03h 00m,INR 147,47 Seats available,"3.3
50",https://www.redbus.in/bus-tickets/durgapur-to-barasat-west-bengal,Durgapur (West Bengal) to Barasat (West Bengal)
SBSTC-KOLKATA - HALDIA - 06:30 (BEL DEPOT) - 557,Non AC Seater (2+3),06:30,09:30,03h 00m,INR 110,16 Seats available,"4.1
167",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
SBSTC-KOLKATA - HALDIA - NON STOP - 07:15 (Haldia Depot) - 606,Non AC Seater (2+3),07:15,10:15,03h 00m,INR 135,34 Seats available,"4.3
236",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
SBSTC-KOLKATA - HALDIA - 07:45 (Haldia Depot) - 699,Non AC Seater (2+3),07:45,10:45,03h 00m,INR 110,21 Seats available,"4.2
127",https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
,,,,,,,,https://www.redbus.in/bus-tickets/kolkata-to-haldia,Kolkata to Haldia
SBSTC-HABRA - DIGHA - VIA - NIBEDITA SETU - 04:00 (DIGHA - 3601,Non AC Seater (2+3),04:00,00:00,20h 00m,INR 118,1 Seat available,2.2,https://www.redbus.in/bus-tickets/habra-to-nandakumar,Habra to Nandakumar (west bengal)
SBSTC-HABRA - DIGHA - VIA - NIBEDITA SETU - 05:40 - 930,Non AC Seater (2+3),05:40,00:00,18h 20m,INR 118,2 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/habra-to-nandakumar,Habra to Nandakumar (west bengal)
SBSTC-HABRA - HALDIA - 06:50 (HALDIA) - 1509,Non AC Seater (2+3),06:50,00:00,17h 10m,INR 118,17 Seats available,"1.3
2",https://www.redbus.in/bus-tickets/habra-to-nandakumar,Habra to Nandakumar (west bengal)
WBTC (CTC) HABRA-DIGHA via Bally - 26|12:45,,12:45,16:10,03h 25m,INR 108,15 Seats available,5.0,https://www.redbus.in/bus-tickets/habra-to-nandakumar,Habra to Nandakumar (west bengal)
WBTC (CTC) HABRA-DIGHA via Bally - 26|03:45,Non AC Seater (2+3),03:45,06:05,02h 20m,INR 87,3 Seats available,"4.0
4",https://www.redbus.in/bus-tickets/habra-to-kolaghat,Habra to Kolaghat
WBTC (CTC) Habra-Midnapur - 194|05:25,Non AC Seater (2+3),05:25,08:05,02h 40m,INR 87,32 Seats available,"5.0
2",https://www.redbus.in/bus-tickets/habra-to-kolaghat,Habra to Kolaghat
WBTC (CTC) HABRA-DIGHA via Bally - 26|05:35,Non AC Seater (2+3),05:35,07:55,02h 20m,INR 87,1 Seat available,"5.0
2",https://www.redbus.in/bus-tickets/habra-to-kolaghat,Habra to Kolaghat
WBTC (CTC) Habra-Midnapur - 194|05:55,Non AC Seater (2+3),05:55,08:45,02h 50m,INR 87,40 Seats available,4.6,https://www.redbus.in/bus-tickets/habra-to-kolaghat,Habra to Kolaghat
,,,,,,,,https://www.redbus.in/bus-tickets/habra-to-kolaghat,Habra to Kolaghat
